name,url,cuisine,avgRating,numReviews,priceRange,latitude,longitude,telephone,postalCode,streetAddress,addressLocality,addressRegion,openingHoursSpecification,addressString,geoString,ratingString,full_address
IL PICCOLO RISTORO,https://www.ubereats.com/store/il-piccolo-ristoro/4KwGEI1pQZa0ur3i7VNH_A,"['Italian', 'Pasta', 'Comfort Food', 'Allergy Friendly']",,,$,40.7508966,-74.0023719,12125643337,10001,508 W 28th St,New York,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '9:0', 'closes': '15:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '17:0', 'closes': '19:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '17:0', 'closes': '19:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '11:0', 'closes': '17:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '8:0', 'closes': '11:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '9:0', 'closes': '15:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '17:0', 'closes': '19:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10001', 'addressCountry': 'US', 'streetAddress': '508 W 28th St'}","{'@type': 'GeoCoordinates', 'latitude': 40.7508966, 'longitude': -74.0023719}",{},"IL PICCOLO RISTORO, 508 W 28th St, New York, NY, 10001"
Pho 99,https://www.ubereats.com/store/pho-99/W6hfeL52RJiU8fjk4L_UIA,"['Vietnamese', 'Healthy', 'Allergy Friendly', 'Noodles']",4.2,29,"",40.73293,-73.98672,16466924120,10003,210 East 14th Street,New York,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '11:0', 'closes': '2:25'}]","{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10003', 'addressCountry': 'US', 'streetAddress': '210 East 14th Street'}","{'@type': 'GeoCoordinates', 'latitude': 40.73293, 'longitude': -73.98672}","{'@type': 'AggregateRating', 'ratingValue': 4.2, 'reviewCount': '29'}","Pho 99, 210 East 14th Street, New York, NY, 10003"
Nha Trang One,https://www.ubereats.com/store/nha-trang-one/Y74vNPzQT6mslXbHYjcicw,"['Asian', 'Vietnamese', 'Asian Fusion', 'Allergy Friendly']",4.9,47,$,40.7167416,-73.9995694,12122335948,10013,87 Baxter St,New York,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '11:0', 'closes': '20:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '11:0', 'closes': '20:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10013', 'addressCountry': 'US', 'streetAddress': '87 Baxter St'}","{'@type': 'GeoCoordinates', 'latitude': 40.7167416, 'longitude': -73.9995694}","{'@type': 'AggregateRating', 'ratingValue': 4.9, 'reviewCount': '47'}","Nha Trang One, 87 Baxter St, New York, NY, 10013"
Da Claudio,https://www.ubereats.com/store/da-claudio/uwfywK6rTveRTvBEKoxO7g,"['Italian', 'Desserts', 'Allergy Friendly']",,,"",40.7108501,-74.0075776,12122852668,10038,21 Ann St,New York,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '17:0', 'closes': '21:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10038', 'addressCountry': 'US', 'streetAddress': '21 Ann St'}","{'@type': 'GeoCoordinates', 'latitude': 40.7108501, 'longitude': -74.0075776}",{},"Da Claudio, 21 Ann St, New York, NY, 10038"
Grill21,https://www.ubereats.com/store/grill21/Hom4xQ8mSRmX4VsO-KqHeg,"['Asian', 'Allergy Friendly', 'Filipino']",4.9,60,$,40.7357994703594,-73.979940415713,12124735950,10009,346 E 21st St,New York,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '11:15', 'closes': '15:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '17:0', 'closes': '20:45'}]","{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10009', 'addressCountry': 'US', 'streetAddress': '346 E 21st St'}","{'@type': 'GeoCoordinates', 'latitude': 40.735799470359375, 'longitude': -73.97994041571302}","{'@type': 'AggregateRating', 'ratingValue': 4.9, 'reviewCount': '60'}","Grill21, 346 E 21st St, New York, NY, 10009"
Las' Lap,https://www.ubereats.com/store/las-lap/aj99B9fUVIqTojOO9kKq6g,"['Caribbean', 'Seafood', 'Latin American']",,,"",40.71764,-73.99037,16468127612,10002,74 Orchard Street,New York,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '0:0', 'closes': '1:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '17:0', 'closes': '23:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday'], 'opens': '17:0', 'closes': '23:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Thursday', 'opens': '17:0', 'closes': '23:59'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '0:0', 'closes': '1:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '17:0', 'closes': '23:59'}]","{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10002', 'addressCountry': 'US', 'streetAddress': '74 Orchard Street'}","{'@type': 'GeoCoordinates', 'latitude': 40.71764, 'longitude': -73.99037}",{},"Las' Lap, 74 Orchard Street, New York, NY, 10002"
Thai Villa,https://www.ubereats.com/store/thai-villa/z-hwnDY0TEyKd2138VvZ8w,"['Thai', 'Asian', 'Noodles', 'Family Friendly', 'Group Friendly']",4.8,500,$,40.7390044,-73.9906706,12128029999,10003,5 E 19th St,New York,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '11:30', 'closes': '15:25'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '16:30', 'closes': '22:15'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '11:30', 'closes': '15:25'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '16:30', 'closes': '22:20'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '11:30', 'closes': '15:20'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Friday', 'opens': '11:30', 'closes': '15:25'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Friday', 'opens': '16:30', 'closes': '22:50'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Friday', 'opens': '11:30', 'closes': '15:20'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '11:30', 'closes': '15:25'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '16:30', 'closes': '22:50'}]","{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10003', 'addressCountry': 'US', 'streetAddress': '5 E 19th St'}","{'@type': 'GeoCoordinates', 'latitude': 40.7390044, 'longitude': -73.9906706}","{'@type': 'AggregateRating', 'ratingValue': 4.8, 'reviewCount': '500'}","Thai Villa, 5 E 19th St, New York, NY, 10003"
Mr Broadway,https://www.ubereats.com/store/mr-broadway/05K5ZZjyT5mvEH829PDzhg,"['Kosher', 'Chinese', 'Sushi', 'Deli', 'Middle Eastern', 'Group Friendly']",4.8,190,$,40.7522579,-73.9871528,12129212152,10018,1372 Broadway,New York,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '14:0', 'closes': '22:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '9:0', 'closes': '22:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Friday', 'opens': '9:0', 'closes': '14:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10018', 'addressCountry': 'US', 'streetAddress': '1372 Broadway'}","{'@type': 'GeoCoordinates', 'latitude': 40.7522579, 'longitude': -73.9871528}","{'@type': 'AggregateRating', 'ratingValue': 4.8, 'reviewCount': '190'}","Mr Broadway, 1372 Broadway, New York, NY, 10018"
Sushi Tokyo - Chelsea,https://www.ubereats.com/store/sushi-tokyo-chelsea/qORLPuVfT1OUcdEQVMVGjg,"['Japanese', 'Sushi', 'Kosher', 'Group Friendly']",4.9,111,$$,40.7410951,-73.9955523,12126334330,10011,121 W 19th St,New York,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Sunday', 'Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '10:0', 'closes': '20:50'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Friday', 'opens': '10:0', 'closes': '14:55'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '18:30', 'closes': '23:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10011', 'addressCountry': 'US', 'streetAddress': '121 W 19th St'}","{'@type': 'GeoCoordinates', 'latitude': 40.7410951, 'longitude': -73.9955523}","{'@type': 'AggregateRating', 'ratingValue': 4.9, 'reviewCount': '111'}","Sushi Tokyo - Chelsea, 121 W 19th St, New York, NY, 10011"
Hollywood Diner - Union Square,https://www.ubereats.com/store/hollywood-diner-union-square/YUP4nJWpQG2cVlQMFA8-BA,"['Breakfast and Brunch', 'Burgers', 'Diner', 'Desserts']",4.7,182,$$,40.7387164,-73.9956183,12126918465,10011,574 6th Ave,New York,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '6:0', 'closes': '5:59'}]","{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10011', 'addressCountry': 'US', 'streetAddress': '574 6th Ave'}","{'@type': 'GeoCoordinates', 'latitude': 40.7387164, 'longitude': -73.9956183}","{'@type': 'AggregateRating', 'ratingValue': 4.7, 'reviewCount': '182'}","Hollywood Diner - Union Square, 574 6th Ave, New York, NY, 10011"
Gigino Trattoria,https://www.ubereats.com/store/gigino-trattoria/SgNDaiwvSeqknUM6xrDPbg,"['Italian', 'Pasta', 'Comfort Food', 'Family Meals']",4.8,86,$,40.717257,-74.0105323,12124311112,10013,323 Greenwich St,New York,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Sunday', 'Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '12:0', 'closes': '21:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '12:0', 'closes': '21:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10013', 'addressCountry': 'US', 'streetAddress': '323 Greenwich St'}","{'@type': 'GeoCoordinates', 'latitude': 40.717257, 'longitude': -74.0105323}","{'@type': 'AggregateRating', 'ratingValue': 4.8, 'reviewCount': '86'}","Gigino Trattoria, 323 Greenwich St, New York, NY, 10013"
Javelina - Gramercy,https://www.ubereats.com/store/javelina-gramercy/Ts6ppgoMQgmIj4rejAx35w,"['Mexican', 'Latin American', 'New Mexican', 'Group Friendly']",4.8,111,$,40.7368572,-73.9874418,12125390202,10003,119 E 18th St,New York,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '12:0', 'closes': '22:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '12:0', 'closes': '16:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '16:0', 'closes': '22:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '12:0', 'closes': '22:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '12:0', 'closes': '16:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10003', 'addressCountry': 'US', 'streetAddress': '119 E 18th St'}","{'@type': 'GeoCoordinates', 'latitude': 40.7368572, 'longitude': -73.9874418}","{'@type': 'AggregateRating', 'ratingValue': 4.8, 'reviewCount': '111'}","Javelina - Gramercy, 119 E 18th St, New York, NY, 10003"
Village Taverna,https://www.ubereats.com/store/village-taverna/LAnmB4bDR96o8vHnTqw4qA,"['Mediterranean', 'Greek', 'Vegetarian', 'Healthy', 'Family Friendly', 'Group Friendly']",4.9,301,$,40.7333331,-73.99306,12129823457,10003,81 University Pl,New York,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '11:0', 'closes': '21:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10003', 'addressCountry': 'US', 'streetAddress': '81 University Pl'}","{'@type': 'GeoCoordinates', 'latitude': 40.7333331, 'longitude': -73.99306}","{'@type': 'AggregateRating', 'ratingValue': 4.9, 'reviewCount': '301'}","Village Taverna, 81 University Pl, New York, NY, 10003"
Waverly Diner,https://www.ubereats.com/store/waverly-diner/1DBNhFSdQQ6Pon1y0MGyiQ,"['Burgers', 'American', 'Sandwiches', 'Family Friendly']",4.8,75,$,40.7331626,-74.0002733,12126753181,10014,385 6th Ave,New York,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '7:0', 'closes': '22:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10014', 'addressCountry': 'US', 'streetAddress': '385 6th Ave'}","{'@type': 'GeoCoordinates', 'latitude': 40.7331626, 'longitude': -74.0002733}","{'@type': 'AggregateRating', 'ratingValue': 4.8, 'reviewCount': '75'}","Waverly Diner, 385 6th Ave, New York, NY, 10014"
Paesano's of Mulberry Street,https://www.ubereats.com/store/paesanos-of-mulberry-street/a7nCI5V4Rw-WS3R7hKU7AQ,"['Seafood', 'Salads', 'Pasta']",4.3,26,"",40.71856,-73.99758,12129651188,10013,136 Mulberry St,New York,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '11:0', 'closes': '22:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10013', 'addressCountry': 'US', 'streetAddress': '136 Mulberry St'}","{'@type': 'GeoCoordinates', 'latitude': 40.71856, 'longitude': -73.99758}","{'@type': 'AggregateRating', 'ratingValue': 4.3, 'reviewCount': '26'}","Paesano's of Mulberry Street, 136 Mulberry St, New York, NY, 10013"
Tajin,https://www.ubereats.com/store/tajin/7avgvmxkQ8umoXIEBUv-5w,"['Mexican', 'Latin American', 'New Mexican']",4.9,43,"",40.70772,-74.01356,12125095017,10006,85 Greenwich St,New York,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '11:0', 'closes': '20:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday'], 'opens': '10:30', 'closes': '20:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Thursday', 'Friday'], 'opens': '10:30', 'closes': '20:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '10:30', 'closes': '20:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '11:0', 'closes': '20:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10006', 'addressCountry': 'US', 'streetAddress': '85 Greenwich St'}","{'@type': 'GeoCoordinates', 'latitude': 40.70772, 'longitude': -74.01356}","{'@type': 'AggregateRating', 'ratingValue': 4.9, 'reviewCount': '43'}","Tajin, 85 Greenwich St, New York, NY, 10006"
Seamore's-Chelsea,https://www.ubereats.com/store/seamores-chelsea/Md7mURDETwyuT7kJOm9MHw,"['American', 'Seafood', 'Tacos', 'Burgers', 'Fish and Chips', 'Healthy', 'Salads', 'Sandwich', 'Vegetarian Friendly', 'Alcohol']",4.8,34,"",40.74243,-74.0008,12125979222,10011,161 8th Ave,New York,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '12:0', 'closes': '20:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10011', 'addressCountry': 'US', 'streetAddress': '161 8th Ave'}","{'@type': 'GeoCoordinates', 'latitude': 40.74243, 'longitude': -74.0008}","{'@type': 'AggregateRating', 'ratingValue': 4.8, 'reviewCount': '34'}","Seamore's-Chelsea, 161 8th Ave, New York, NY, 10011"
P.F. Chang's To Go (Financial District),https://www.ubereats.com/store/pf-changs-to-go-financial-district/Kizrp_WGQ2aA5321sgTd_w,"['Chinese', 'Asian', 'Asian Fusion']",4.7,214,$$,40.70886,-74.00523,16469217328,10038,62 Fulton Street,New York,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Sunday', 'Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '11:0', 'closes': '21:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '11:0', 'closes': '22:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10038', 'addressCountry': 'US', 'streetAddress': '62 Fulton Street'}","{'@type': 'GeoCoordinates', 'latitude': 40.70886, 'longitude': -74.00523}","{'@type': 'AggregateRating', 'ratingValue': 4.7, 'reviewCount': '214'}","P.F. Chang's To Go (Financial District), 62 Fulton Street, New York, NY, 10038"
Hummus Kitchen - Kips Bay,https://www.ubereats.com/store/hummus-kitchen-kips-bay/kojm7-19RHa7yRGZzLLbLQ,"['Middle Eastern', 'Kosher', 'Healthy', 'Group Friendly']",4.9,88,$,40.743682,-73.9798637,12126960055,10016,444 3rd Ave,New York,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '10:30', 'closes': '21:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10016', 'addressCountry': 'US', 'streetAddress': '444 3rd Ave'}","{'@type': 'GeoCoordinates', 'latitude': 40.743682, 'longitude': -73.9798637}","{'@type': 'AggregateRating', 'ratingValue': 4.9, 'reviewCount': '88'}","Hummus Kitchen - Kips Bay, 444 3rd Ave, New York, NY, 10016"
Ginger &amp; Lemongrass - LES,https://www.ubereats.com/store/ginger-%26-lemongrass-les/LHQE9urfRDeyOuP0vbbyTg,"['Thai', 'Seafood', 'Vegetarian Friendly', 'Vietnamese', 'Family Friendly']",4.8,251,$$,40.7191349,-73.985671,16468761238,10002,153 Rivington St,New York,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '11:30', 'closes': '22:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10002', 'addressCountry': 'US', 'streetAddress': '153 Rivington St'}","{'@type': 'GeoCoordinates', 'latitude': 40.7191349, 'longitude': -73.985671}","{'@type': 'AggregateRating', 'ratingValue': 4.8, 'reviewCount': '251'}","Ginger &amp; Lemongrass - LES, 153 Rivington St, New York, NY, 10002"
Sahara's Turkish Cuisine - Kips Bay,https://www.ubereats.com/store/saharas-turkish-cuisine-kips-bay/OMju_iV3QjWpIwG1xokxnQ,"['Turkish', 'Middle Eastern', 'Mediterranean']",4.8,59,$$,40.7414744,-73.9786214,12125327589,10016,513 2nd Ave,New York,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '11:0', 'closes': '23:59'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '11:0', 'closes': '23:59'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '10:0', 'closes': '23:59'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '10:0', 'closes': '23:59'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '11:0', 'closes': '23:59'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '11:0', 'closes': '23:59'}]","{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10016', 'addressCountry': 'US', 'streetAddress': '513 2nd Ave'}","{'@type': 'GeoCoordinates', 'latitude': 40.7414744, 'longitude': -73.9786214}","{'@type': 'AggregateRating', 'ratingValue': 4.8, 'reviewCount': '59'}","Sahara's Turkish Cuisine - Kips Bay, 513 2nd Ave, New York, NY, 10016"
Lan Larb Chiang Mai,https://www.ubereats.com/store/lan-larb-chiang-mai/0RJmY5PXSjyzIagcI2Elqg,"['Thai', 'Asian', 'Noodles', 'Group Friendly']",4.9,392,$$,40.720052,-73.998606,16468959264,10013,227 Centre St,New York,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '11:30', 'closes': '22:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10013', 'addressCountry': 'US', 'streetAddress': '227 Centre St'}","{'@type': 'GeoCoordinates', 'latitude': 40.720052, 'longitude': -73.998606}","{'@type': 'AggregateRating', 'ratingValue': 4.9, 'reviewCount': '392'}","Lan Larb Chiang Mai, 227 Centre St, New York, NY, 10013"
